"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-07",,,,,,,,,"0.0","P,,0,","0.0","P,,0,",,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-08",,,"0.20",",,0",,,,,"0.0","P,,0,","0.0","P,,0,","48",",,0","28",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","52",",,0","25",",,0","28",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-10",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,","41",",,0","28",",,0","35",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-11",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,","47",",,0","35",",,0","42",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","55",",,0","28",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","47",",,0","29",",,0","36",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-14",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","46",",,0","30",",,0","34",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-15",,,,,,,"0.20",",,0,0800","0.0","P,,0,","0.0","P,,0,","46",",,0","31",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-17",,,"0.12",",,0","0.98",",,0",,,,,"1.0",",,0,","45",",,0","24",",,0","32",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-18",,,,,,,"0.04",",,0,0800","1.5",",,0,",,,"33",",,0","31",",,0","33",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"45",",,0","27",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"47",",,0","27",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-21",,,,,,,"0.13",",,0,0800",,,,,"36",",,0","29",",,0","30",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"34",",,0","22",",,0","23",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"27",",,0","24",",,0","24",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"34",",,0","24",",,0","28",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,",,,"40",",,0","18",",,0","19",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-26",,,,,,,"0.00",",,0,0800","0.0","P,,0,",,,"41",",,0","19",",,0","25",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-27",,,,,,,"0.04",",,0,0800","0.5",",,0,",,,"38",",,0","25",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-28",,,,,,,,,"0.0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-29",,,,,,,,,"0.0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-30","    3",",,0","0.41",",,0",,,,,"0.0","P,,0,","0.0","P,,0,",,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-01-31",,,,,,,"0.08",",,0,0800","0.0","P,,0,","0.0","P,,0,","44",",,0","30",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-01",,,,,,,"0.19",",,0,0800","0.0","P,,0,","0.0","P,,0,","44",",,0","31",",,0","35",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","56",",,0","29",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","44",",,0","28",",,0","28",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-04",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","53",",,0","29",",,0","43",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","54",",,0","23",",,0","41",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","55",",,0","23",",,0","23",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","43",",,0","19",",,0","20",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-08",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","46",",,0","20",",,0","22",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","46",",,0","21",",,0","22",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","54",",,0","20",",,0","20",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","45",",,0","16",",,0","16",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","44",",,0","16",",,0","20",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","47",",,0","18",",,0","19",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","50",",,0","19",",,0","28",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","41",",,0","15",",,0","16",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","37",",,0","11",",,0","17",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","38",",,0","10",",,0","26",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","38",",,0","26",",,0","27",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","56",",,0","23",",,0","26",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","59",",,0","26",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","56",",,0","23",",,0","25",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-26",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","25",",,0","33",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","59",",,0","33",",,0","42",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-02-28",,,,,,,"0.50",",,0,0800","0.0","P,,0,","0.0","P,,0,","58",",,0","41",",,0","49",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","60",",,0","34",",,0","35",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-02",,,,,,,,,"0.0","P,,0,","0.0","P,,0,",,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-03",,,"0.02",",,0",,,,,"0.0","P,,0,","0.0","P,,0,","58",",,0","29",",,0","37",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-04",,,,,,,"0.62",",,0,0800","0.0","P,,0,","0.0","P,,0,","49",",,0","32",",,0","36",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","51",",,0","30",",,0","35",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","48",",,0","35",",,0","40",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-07",,,,,,,"0.39",",,0,0800","0.0","P,,0,","0.0","P,,0,","49",",,0","36",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-08",,,,,,,"0.09",",,0,0800","0.0","P,,0,","0.0","P,,0,","53",",,0","28",",,0","30",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-09",,,,,,,"0.22",",,0,0800","0.0","P,,0,","0.0","P,,0,","48",",,0","30",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-10",,,,,,,"0.07",",,0,0800","1.2",",,0,","1.0",",,0,","45",",,0","28",",,0","29",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-11",,,,,,,"0.07",",,0,0800","0.0","P,,0,",,,"38",",,0","22",",,0","26",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-12",,,,,,,"0.00",",,0,0800","0.0","P,,0,",,,"48",",,0","21",",,0","26",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-13",,,,,,,"0.00","T,,0,0800","0.0","P,,0,",,,"49",",,0","26",",,0","32",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-14",,,,,,,"0.16",",,0,0800","0.5",",,0,",,,"49",",,0","32",",,0","34",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-15",,,,,,,"0.04",",,0,0800","0.0","P,,0,",,,"49",",,0","27",",,0","31",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-16",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,","49",",,0","27",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-17",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","39",",,0","42",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","55",",,0","32",",,0","42",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","35",",,0","40",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","58",",,0","27",",,0","27",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-21",,,,,,,"0.11",",,0,0800","0.0","P,,0,","0.0","P,,0,","53",",,0","27",",,0","37",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-22",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,","56",",,0","31",",,0","33",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","61",",,0","33",",,0","37",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","37",",,0","49",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","68",",,0","42",",,0","44",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-26",,,,,,,"0.40",",,0,0800","0.0","P,,0,","0.0","P,,0,","55",",,0","37",",,0","43",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-27",,,,,,,"0.00",",,0,0800","0.0","P,,0,","0.0","P,,0,","55",",,0","27",",,0","30",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-28",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","30",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-29",,,,,,,"0.21",",,0,0800","0.0","P,,0,","0.0","P,,0,","68",",,0","45",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-30",,,,,,,"0.19",",,0,0800","0.0","P,,0,","0.0","P,,0,","47",",,0","39",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-03-31",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,","59",",,0","39",",,0","44",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-01",,,,,,,"0.33",",,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","38",",,0","51",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-02",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,","54",",,0","29",",,0","32",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-03",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","32",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-04",,,,,,,"0.56",",,0,0800","0.0","P,,0,","0.0","P,,0,","68",",,0","45",",,0","48",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-05",,,,,,,"0.23",",,0,0800","0.0","P,,0,","0.0","P,,0,","52",",,0","45",",,0","46",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-06",,,,,,,"0.22",",,0,0800","0.0","P,,0,","0.0","P,,0,","54",",,0","45",",,0","46",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-07",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,","64",",,0","32",",,0","34",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-08",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","34",",,0","49",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-09",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,","63",",,0","35",",,0","48",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-10",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","42",",,0","42",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-11",,,,,,,"0.01",",,0,0800","0.0","P,,0,","0.0","P,,0,","61",",,0","36",",,0","37",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","60",",,0","37",",,0","43",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-13",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","43",",,0","50",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-14",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","69",",,0","44",",,0","46",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","71",",,0","46",",,0","51",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-16",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,","61",",,0","37",",,0","43",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-17",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,","48",",,0","35",",,0","36",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","60",",,0","29",",,0","30",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","61",",,0","30",",,0","32",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","33",",,0","34",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","74",",,0","34",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","72",",,0","44",",,0","50",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","68",",,0","46",",,0","50",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","77",",,0","38",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","40",",,0","41",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-26",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","71",",,0","36",",,0","38",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","76",",,0","38",",,0","53",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-28",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","77",",,0","44",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-29",,,,,,,,,"0.0","P,,0,","0.0","P,,0,",,,,,,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-04-30",,,"0.10",",,0",,,,,"0.0","P,,0,","0.0","P,,0,","82",",,0","44",",,0","45",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","71",",,0","38",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","73",",,0","37",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","35",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-04",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","65",",,0","35",",,0","40",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","74",",,0","40",",,0","43",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","78",",,0","41",",,0","50",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-07",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,","75",",,0","50",",,0","51",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-08",,,,,,,"0.18",",,0,0800","0.0","P,,0,","0.0","P,,0,","57",",,0","46",",,0","48",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","69",",,0","36",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","68",",,0","36",",,0","39",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","72",",,0","38",",,0","47",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","85",",,0","47",",,0","55",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","79",",,0","41",",,0","50",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-14",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","85",",,0","46",",,0","52",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","94",",,0","51",",,0","53",",,0,0800",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2006-05-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,","95",",,0","53",",,0","59",",,0,0800",,,,,,,,,,,,
